id,category,year_level,question,question_image,choice_a,choice_a_image,choice_b,choice_b_image,choice_c,choice_c_image,choice_d,choice_d_image,correct_answer,is_active,difficulty_level,has_images
1179.0,Math,Beginner (Grade 1-3),"Jessie put 15 pesos in his piggy bank yesterday. Today, he put 37 pesos in his piggy bank. What is missing in the problem?",,Asked,,Given,,Answer,,,,Asked,1,Easy,0
1180.0,Math,Beginner (Grade 1-3),"Jessie put 15 pesos in his piggy bank yesterday. Today, he put 37 pesos in his piggy bank. How much money did he put altogether?",,Php 67,,Php 57,,Php 52,,Php 62,,Php 52,1,Easy,0
1182.0,Math,Beginner (Grade 1-3),What is the difference between 589 and 131?,,347,,521,,497,,458,,458,1,Easy,0
1183.0,Math,Beginner (Grade 1-3),What is the difference between 226 and 52? Select the correct answer.,,176,,187,,174,,192,,174,1,Easy,0
1184.0,Math,Beginner (Grade 1-3),What is the difference between 177 and 85?,,92,,95,,89,,86,,92,1,Easy,0
1185.0,Math,Beginner (Grade 1-3),What is the difference between 429 and 38? Select the correct answer.,,278,,385,,291,,391,,391,1,Easy,0
1187.0,Math,Beginner (Grade 1-3),Mentally subtract 589 and 5. Select the correct answer.,,581,,584,,583,,587,,584,1,Easy,0
1188.0,Math,Beginner (Grade 1-3),Find the difference between 226 and 2 mentally. Select the correct answer.,,224,,225,,222,,223,,224,1,Easy,0
1189.0,Math,Beginner (Grade 1-3),What is the difference between 177 and 7?,,168,,171,,169,,170,,170,1,Easy,0
1190.0,Math,Beginner (Grade 1-3),Mentally subtract 429 and 6. Select the correct answer.,,423,,421,,424,,419,,423,1,Easy,0
1192.0,Math,Beginner (Grade 1-3),Mentally subtract 589 and 60. Select the correct answer.,,538,,539,,529,,528,,529,1,Easy,0
1193.0,Math,Beginner (Grade 1-3),Find the difference between 226 and 20 mentally.,,204,,206,,208,,200,,206,1,Easy,0
1194.0,Math,Beginner (Grade 1-3),What is the difference between 999 and 900?,,199,,99,,109,,100,,99,1,Easy,0
1195.0,Math,Beginner (Grade 1-3),Mentally subtract 60 from 492. Select the correct answer.,,424,,421,,432,,423,,432,1,Easy,0
1197.0,Math,Beginner (Grade 1-3),The seating capacity of an auditorium is 900. 764 occupied the seats. How many seats are available?,,136 seats,,147 seats,,137 seats,,146 seats,,136 seats,1,Easy,0
1199.0,Math,Beginner (Grade 1-3),During summer vacation you earned 985 pesos in your part-time job. You decided to buy a cake for your mother that costs 525 pesos. How much money will you have left? Choose your answer.,,Php 428,,Php 398,,Php 460,,Php 370,,Php 460,1,Easy,0
1201.0,Math,Beginner (Grade 1-3),Carson collected 57 robot toys and decided to give 38 of it to his nephew Kevin. What is missing from the problem? Select the correct answer.,,,,Given,,What is asked?,,Situation,,What is asked?,1,Easy,0
1202.0,Math,Beginner (Grade 1-3),Ana invited 40 people to a meeting. Only 27 people attended the meeting. What is missing from the problem? Select the correct answer.,,Situation,,Given,,,,What is asked?,,What is asked?,1,Easy,0
1203.0,Math,Beginner (Grade 1-3),"In a bus, there are a number of seats already taken. At the next terminal, some of the passengers got off. How many passengers were left in the bus? What is missing from the problem? Select the correct answer.",,What is asked?,,Given,,Situation,,,,Given,1,Easy,0
1204.0,Math,Beginner (Grade 1-3),Jason has a 100-peso bill. His younger sister received PHP 25. How much money was left? What is missing from the problem? Select the correct answer.,,,,Given,,What is asked?,,Situation,,Situation,1,Easy,0
1205.0,Math,Beginner (Grade 1-3),"Jing's salary is PHP 600 per day. If she spends PHP 250 per day, how much money does she keep in a day? What is missing from the problem? Select the correct answer.",,Situation,,Given,,,,What is asked?,,,1,Easy,0
1207.0,Math,Beginner (Grade 1-3),What is the answer to the expression 17 + 8 - 4?,,23,,21,,20,,22,,21,1,Easy,0
1208.0,Math,Beginner (Grade 1-3),Find the answer to 2 + 7 - 2. Select the correct answer.,,7,,8,,6,,9,,7,1,Easy,0
1209.0,Math,Beginner (Grade 1-3),What is the answer in the expression 80 - 45 + 4?,,44,,56,,47,,39,,44,1,Easy,0
1210.0,Math,Beginner (Grade 1-3),What is the answer to the expression 42 - 6 - 9 + 4? Select the correct answer.,,29,,25,,31,,27,,31,1,Easy,0
1212.0,Math,Beginner (Grade 1-3),There are 85 birds resting on a tree. Another 31 joined the flock while 18 flew away. How many birds are left? Select the correct answer.,,97 birds,,98 birds,,99 birds,,100 birds,,98 birds,1,Easy,0
1213.0,Math,Beginner (Grade 1-3),"You paid the bus conductor 500 pesos for your fare. You received 380 pesos as change. A few minutes later, the conductor gave you an additional 50 pesos. How much was your fare? Select the correct answer.",,PHP 85,,PHP 75,,PHP 70,,PHP 80,,PHP 70,1,Easy,0
8336.0,Science,Intermediate (Grade 4-6),,images/quizzes/SciQ06004C_02.png,"1 - protects the skin and contains pigments which gives skin color, 2 - contains blood vessels, nerves, glands, and hair follicles, 3 - composed of adipocytes and fats",,"1 - composed of adipocytes and fats, 2 - protects the skin and contains pigments which gives skin color, 3 - contains blood vessels, nerves, glands, and hair follicles",,"contains blood vessels, nerves, glands, and hair follicles",,"1 - protects the skin and contains pigments which gives skin color, 2 - composed of adipocytes and fats, 3 - contains blood vessels, nerves, glands, and hair follicles",,"1 - protects the skin and contains pigments which gives skin color, 2 - contains blood vessels, nerves, glands, and hair follicles, 3 - composed of adipocytes and fats",0,Average,1
1214.0,Math,Beginner (Grade 1-3),Johnny has 123 marbles. He lost 28 marbles while playing at the park. He then bought 40 marbles in the store. How many marbles does Johnny have now? Select the correct answer.,,132 marbles,,129 marbles,,135 marbles,,127 marbles,,135 marbles,1,Easy,0
1215.0,Math,Beginner (Grade 1-3),"In a bus terminal, there are 200 buses. 39 of the buses left while 22 buses arrived. How many buses now are in the terminal? Select the correct answer.",,177 buses,,180 buses,,183 buses,,192 buses,,183 buses,1,Easy,0
1216.0,Math,Beginner (Grade 1-3),"In a local zoo, there are some monkeys. If some of the monkeys were transferred to another zoo, how many monkeys are left at the zoo? What is missing in the problem? Choose your answer.",,,,Given,,What is asked?,,Situation,,Given,1,Easy,0
1217.0,Math,Beginner (Grade 1-3),"In a school, there is a total of 572 students. If 124 students graduated, how many students did not graduate? What is missing from the problem? Select the correct answer.",,Situation,,Given,,,,What is asked?,,,1,Easy,0
1218.0,Math,Beginner (Grade 1-3),Arthur earns 650 pesos. Arthur has 320 pesos. What is missing from the problem? Choose the correct anwer.,,What is asked?,,Given,,Situation,,,,Situation,1,Easy,0
1219.0,Math,Beginner (Grade 1-3),Joshua served 12 slices of cake and Martha served 15 slices of cake. What is missing from the problem? Select the correct answer.,,,,Given,,What is asked?,,Situation,,Situation,1,Easy,0
1220.0,Math,Beginner (Grade 1-3),Mother bought a few kilograms of fish and a few kilograms of chicken in the market. What is the weight of the fish and chicken together? What is missing from the problem? Select the correct answer.,,Situation,,Given,,,,What is asked?,,Given,1,Easy,0
1226.0,Math,Beginner (Grade 1-3),"Choose the correct multiplication sentence. 32 is the product. 8, 16, 24, 32, 40, 48, 56, 64, 72, 80",,8 x 5,,8 x 4,,8 x 6,,8 x 3,,8 x 4,1,Easy,0
1227.0,Math,Beginner (Grade 1-3),"Choose the correct multiplication sentence. 36 is the product. 6, 12, 18, 24, 30, 36, 42, 48, 54, 60",,6 x 5,,6 x 6,,6 x 7,,6 x 8,,6 x 6,1,Easy,0
1228.0,Math,Beginner (Grade 1-3),"Choose the correct multiplication sentence. 24 is the product. 4, 8, 12, 16, 20, 24",,7 x 6,,4 x 6,,6 x 6,,5 x 5,,4 x 6,1,Easy,0
1231.0,Math,Beginner (Grade 1-3),Choose the correct equation for this repeated addition. 8 + 8 + 8 + 8 + 8+ 8 = 48,,8 x 8 = 48,,8 x 7 = 48,,8 x 6 = 48,,8 x 9 = 48,,8 x 6 = 48,1,Easy,0
1233.0,Math,Beginner (Grade 1-3),"Choose the correct equation represented by the multiples. 10, 20, 30, 40, 50, 60, 70, 80, 90, 100",,10 x 10 = 100,,10 x 9 = 100,,10 x 5 = 100,,10 x 2 = 100,,10 x 10 = 100,1,Easy,0
1234.0,Math,Beginner (Grade 1-3),"Choose the correct equation represented by the multiples. 7, 14, 21, 28, 35, 42",,7 x 4 = 42,,7 x 6 = 42,,7 x 7 = 42,,7 x 3 = 42,,7 x 6 = 42,1,Easy,0
1236.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. 19 x ___ = 19,,1,,19,,0,,9,,1,1,Easy,0
1237.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. 47 x ___ = 47,,407,,47,,0,,1,,1,1,Easy,0
1238.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. ___ x 99 = 99,,0,,99,,2,,1,,1,1,Easy,0
1239.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. ___ x 1 = 258,,0,,1,,258,,25,,258,1,Easy,0
1240.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. 1 x 88 = ___,,880,,1,,88,,0,,88,1,Easy,0
1241.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. 12 x ___ = 0,,0,,12,,122,,1,,0,1,Easy,0
1242.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. ___ x 70 = 0,,1,,70,,0,,7,,0,1,Easy,0
1243.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. ___ x 1= 56,,5.6,,56,,0,,0.56,,56,1,Easy,0
1244.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. 0 x 1 = ___,,0,,1,,11,,10,,0,1,Easy,0
8359.0,Science,Intermediate (Grade 4-6),,images/quizzes/SciQ06004G_05.png,"1 - Cranial nerves, 2 - Central nerves, 3 - Autonomic nerves, 4 - Peripheral nerves",,"1 - Autonomic nerves, 2 - Central nerves, 3 - Peripheral nerves, 4 - Cranial nerves",,"1 - Cranial nerves, 2 - Peripheral nerves, 3 - Central nerves, 4 - Autonomic nerves",,"1 - Cranial nerves, 2 - Central nerves, 3 - Peripheral nerves, 4 - Autonomic nerves",,"1 - Cranial nerves, 2 - Central nerves, 3 - Peripheral nerves, 4 - Autonomic nerves",0,Average,1
1245.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. ___ x 1 = 0,,0,,33,,1,,2,,0,1,Easy,0
1246.0,Math,Beginner (Grade 1-3),What is the multiplication sentence commutative to the given multiple sentence below? 4 x 6 Select the correct answer.,,3 x 4,,6 x 4,,2 x 4,,6 x 2,,6 x 4,1,Easy,0
1247.0,Math,Beginner (Grade 1-3),Which of the following shows the commutative property of multiplication? Select the correct answer.,,6 x 7 = 7 x 6,,3 x 4 = 3 x 4,,8 x 2 = 2 x 9,,4 x 5 = 5 x 3,,6 x 7 = 7 x 6,1,Easy,0
1248.0,Math,Beginner (Grade 1-3),What is the missing factor of the product below? 3 x 7 = ___ x 3. Select the correct answer.,,4,,3,,5,,7,,7,1,Easy,0
1249.0,Math,Beginner (Grade 1-3),Select the missing factor. ___ x 9 = 9 x 5,,8,,6,,5,,7,,5,1,Easy,0
1250.0,Math,Beginner (Grade 1-3),Select the missing factor. 12 x 20 = 20 x ___,,12,,15,,22,,10,,12,1,Easy,0
1251.0,Math,Beginner (Grade 1-3),Six times three is equal to? Select the correct answer.,,15,,18,,21,,24,,18,1,Easy,0
1252.0,Math,Beginner (Grade 1-3),Seven times two is equal to? Select the correct answer.,,16,,12,,10,,14,,14,1,Easy,0
1253.0,Math,Beginner (Grade 1-3),Eight times four is equal to? Select the correct answer.,,24,,16,,32,,8,,32,1,Easy,0
1254.0,Math,Beginner (Grade 1-3),Five times ten is equal to? Select the correct answer.,,50,,40,,80,,70,,50,1,Easy,0
1255.0,Math,Beginner (Grade 1-3),Three times five is equal to? Select the correct answer.,,25,,15,,10,,20,,15,1,Easy,0
1257.0,Math,Beginner (Grade 1-3),What is five times ten? Select the correct answer.,,40,,50,,60,,70,,50,1,Easy,0
1258.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. 4 x 3 = ___,,12,,4,,2,,10,,12,1,Easy,0
1259.0,Math,Beginner (Grade 1-3),Choose the number that will make the multiplication sentence correct. 2 x ___ = 6,,5,,4,,10,,3,,3,1,Easy,0
1260.0,Math,Beginner (Grade 1-3),Mentally multiply ten and four. Choose your answer.,,36,,54,,40,,29,,40,1,Easy,0
1261.0,Math,Beginner (Grade 1-3),A candy costs 7 pesos. Peter wants to give his 6 friends one candy each. How much does Peter need to pay for the candies? What is asked for in the problem? Select the correct answer.,,Total amount of money,,Total number of candies,,Total cost of 6 candies,,Total number of friends,,Total cost of 6 candies,1,Easy,0
1262.0,Math,Beginner (Grade 1-3),A candy costs 7 pesos. Peter wants to give his 6 friends one candy each. How much money does Peter need to pay for the candies? What is the number sentence? Select the correct answer.,,7 x 5 = n,,7 + 5 = n,,7 - 5 = n,,7 x 6 = n,,7 x 6 = n,1,Easy,0
1263.0,Math,Beginner (Grade 1-3),A candy costs 7 pesos. Peter wants to give his 6 friends one candy each. How much money does Peter need to pay for the candies? What is the answer? Select the correct answer.,,PHP 40,,PHP 35,,PHP 42,,PHP 46,,PHP 42,1,Easy,0
1264.0,Math,Beginner (Grade 1-3),"Neil will buy a souvenir which costs 25 pesos. If Neil will buy the same souvenir for his two brothers, how much will it cost him all in all? What are the given? Select the correct answer.",,PHP 25 and 2 brothers,,2 brothers,,PHP 25,,PHP 25 and brother,,PHP 25 and 2 brothers,1,Easy,0
1265.0,Math,Beginner (Grade 1-3),"Neil will buy a souvenir which costs 25 pesos. If Neil will buy the same souvenir for his two brothers, how much will it cost him all in all? What is the answer? Select the correct answer.",,PHP 65,,PHP 50,,PHP 30,,PHP 75,,PHP 75,1,Easy,0
1266.0,Math,Beginner (Grade 1-3),Gina can bake 6 cookies in one baking pan. She bakes cookies in three baking pans. How many cookies will she have if she gives her sister 7 cookies? What is asked?,,Number of cookies Gina will have,,Number of cookies Gina gave to her sister,,6 cookies and three baking pans,,7 cookies and one baking pan,,Number of cookies Gina will have,1,Easy,0
1267.0,Math,Beginner (Grade 1-3),Gina can bake 6 cookies in one baking pan. She bakes cookies in three baking pans. How many cookies will she have if she gives her sister 7 cookies? Select the correct answer.,,11 cookies,,33 cookies,,5 cookies,,7 cookies,,11 cookies,1,Easy,0
1268.0,Math,Beginner (Grade 1-3),"Alfred saves 10 pesos in his piggy bank every Monday, Wednesday and Friday. Last Wednesday, he forgot to put 10 pesos in his piggy bank. How much money did he save last week? Select the correct answer.",,PHP 20,,PHP 15,,PHP 25,,PHP 10,,PHP 20,1,Easy,0
1269.0,Math,Beginner (Grade 1-3),"Francis bought 6 eggs that costs 5 pesos each. If he paid 50 pesos, how much change will he receive? Which operations should be used? Select the correct answer.",,Multiplication,,Multiplication and Subtraction,,Addition and Subtraction,,Multiplication and Addition,,Multiplication and Subtraction,1,Easy,0
1270.0,Math,Beginner (Grade 1-3),"Francis bought 6 eggs that costs 5 pesos each. If he paid 50 pesos, how much change will he receive? What is the answer? Select the correct answer.",,PHP 30,,PHP 10,,PHP 20,,PHP 5,,PHP 20,1,Easy,0
1271.0,Math,Beginner (Grade 1-3),Jenny received some money on her birthday. How much money does she have all in all? What is missing from the problem? Select the correct answer.,,Situation,,Question,,Operation,,Given,,Given,1,Easy,0
1272.0,Math,Beginner (Grade 1-3),Each guest will be given 3 chocolates. There will be a total of 15 guest. What is missing from the problem? Select the correct answer.,,Given,,Situation,,Operation,,Question,,Situation,1,Easy,0
1273.0,Math,Beginner (Grade 1-3),Cherry bought five packs of biscuit. Each pack costs 45 pesos. What is missing from the problem? Select the correct answer.,,Question,,Given,,Operation,,Situation,,Question,1,Easy,0
1274.0,Math,Beginner (Grade 1-3),Hazel has six bags with ten cookies each. How many cookies does she have all in all? What is missing from the problem? Select the correct answer.,,Situation,,Question,,,,Given,,,1,Easy,0
1275.0,Math,Beginner (Grade 1-3),Hazel has six bags with ten cookies each. She gave two bags to her sister. How many cookies were left? What is the answer to the problem? Select the correct answer.,,60,,40,,20,,30,,40,1,Easy,0
1277.0,Math,Beginner (Grade 1-3),What is 25 divided by 5? Chose the correct answer.,,7,,5,,6,,4,,5,1,Easy,0
1279.0,Math,Beginner (Grade 1-3),John has 12 cake slices. He wants to divide the cake slices to his three friends equally. How many cake slices will each friend have? Select the correct answer.,,4,,2,,6,,8,,4,1,Easy,0
1280.0,Math,Beginner (Grade 1-3),Solve 63 divided by 7 using repeated subraction. Select the correct answer.,,10,,8,,9,,7,,9,1,Easy,0
1283.0,Math,Beginner (Grade 1-3),"What is the related equation of this repeated subtraction? Select the correct answer. 64-8=56, 56-8=48, 48-8=40, 40-8=32, 32-8=24, 24-8=16, 16-8=8, 8-8=0",,64 � 8 = 8,,64 � 7 = 8,,64 � 8 = 9,,64 � 8 = 7,,64 � 8 = 8,1,Easy,0
1287.0,Math,Beginner (Grade 1-3),What is thirty-five divided by five?,,4,,7,,6,,5,,7,1,Easy,0
1288.0,Math,Beginner (Grade 1-3),What is fifty divided by two? Select the correct answer.,,27,,25,,29,,26,,25,1,Easy,0
1289.0,Math,Beginner (Grade 1-3),What is thirty-two divided by four? Select the correct answer.,,10,,8,,9,,7,,8,1,Easy,0
1290.0,Math,Beginner (Grade 1-3),What is ninety divided by ten? Select the correct answer.,,7,,10,,9,,8,,9,1,Easy,0
1291.0,Math,Beginner (Grade 1-3),Mentally divide sixteen by two. Select the correct answer.,,7,,6,,8,,9,,8,1,Easy,0
1292.0,Math,Beginner (Grade 1-3),Mentally divide ninety-six by four. Select the correct answer.,,26,,18,,24,,11,,24,1,Easy,0
1293.0,Math,Beginner (Grade 1-3),Mentally divide forty-five by nine. Select the correct answer.,,3,,6,,5,,4,,5,1,Easy,0
1294.0,Math,Beginner (Grade 1-3),Mentally divide thirty-two by four. Select the correct answer.,,8,,3,,7,,6,,8,1,Easy,0
1297.0,Math,Beginner (Grade 1-3),Determine the division sentence for the given multiplication sentence. 7 times 4 equals 28. Select the correct answer.,,7 � 4 = 28,,4 � 28 = 7,,28 � 7 = 4,,All of the above,,28 � 7 = 4,1,Easy,0
1298.0,Math,Beginner (Grade 1-3),Which of the following is not the corresponding division equations of the given number sentence? 6 times 3 equals 18?,,18 � 1 = 18,,18 � 6 = 4,,18 � 3 = 6,,18 � 6 = 3,,18 � 6 = 4,1,Easy,0
1299.0,Math,Beginner (Grade 1-3),Select the correct number to form the corresponding division equation of the given number sentence. ___ � 2 = 9,,3,,12,,18,,9,,18,1,Easy,0
1300.0,Math,Beginner (Grade 1-3),Select the correct number to form the corresponding division equation of the given number sentence. 63 � ___ = 7,,9,,6,,18,,33,,9,1,Easy,0
1301.0,Math,Beginner (Grade 1-3),"You have 50 pesos. If you give your three friends 15 pesos each, how much money will be left with you? What is asked in the problem? Select the correct answer.",,Cannot be determined,,The amount of money you have.,,The amount of money given to him.,,The amount of money left with you.,,The amount of money left with you.,1,Easy,0
1302.0,Math,Beginner (Grade 1-3),"You have 50 pesos. If you give your three friends 15 pesos each, how much money will be left with you? Which operations should be used? Select the correct answer.",,"Addition, Subtraction, and Division",,"Subtraction, and Division",,"Addition, Subtraction, and Multiplication",,Addition and Division,,"Addition, Subtraction, and Division",1,Easy,0
1303.0,Math,Beginner (Grade 1-3),"You have 50 pesos. If you give your three friends 15 pesos each, how much money will be left with you? Select the correct answer.",,Php 5,,Php 15,,Php 45,,none,,Php 5,1,Easy,0
1304.0,Math,Beginner (Grade 1-3),"Ralph has 17 pesos and his mother gave him 10 pesos more. If he will equally divide his money to himself and his two brothers, how much money will each of them have? Which operations should be used in this problem? Choose the correst answer.",,Multiplication,,Addition and Division,,Multiplication and Subtraction,,Subtraction and Division,,Addition and Division,1,Easy,0
1305.0,Math,Beginner (Grade 1-3),"Ralph has 17 pesos and his mother gave him 10 pesos more. If he will equally divide his money to himself and his two brothers, how much money will each of them have? Choose the correst answer.",,Php 7,,none,,Php 9,,Php 8,,Php 9,1,Easy,0
1307.0,Math,Beginner (Grade 1-3),"Paul has 25 marbles which are blue, red, and white. He wants to put them in three containers to separate each colored marble. What is missing from the problem? Select the correct answer.",,,,Given,,Answer,,Asked,,Asked,1,Easy,0
1308.0,Math,Beginner (Grade 1-3),"In a classroom, the teacher grouped the students. How many students will each group have? What is missing from the problem? Select the correct answer.",,Asked,,,,Answer,,Given,,Given,1,Easy,0
1309.0,Math,Beginner (Grade 1-3),Shiela bought 5 pieces of apples. She paid a total of 35 pesos. What is missing from the problem? Select the correct answer.,,Given,,Asked,,Answer,,,,Asked,1,Easy,0
1310.0,Math,Beginner (Grade 1-3),A 100 pesos and four T-shirts. What is missing from the problem?,,,,Given,,Situation,,What is asked?,,Situation,1,Easy,0
1312.0,Math,Beginner (Grade 1-3),Which of the following is not a unit fraction? Select the correct answer.,,8/1,,1/3,,1/7,,1/9,,8/1,1,Easy,0
1313.0,Math,Beginner (Grade 1-3),Which of the following figures is not a unit fraction? Select the correct answer.,,4/9,,1/5,,1/6,,1/8,,4/9,1,Easy,0
1314.0,Math,Beginner (Grade 1-3),One-third can be written as ________.,,1/3,,1/5,,1/7,,1/2,,1/3,1,Easy,0
1315.0,Math,Beginner (Grade 1-3),2/5 can be written as ________.,,two-thirds,,two-fifths,,twelve-fifth,,five-thirds,,two-fifths,1,Easy,0
1317.0,Math,Beginner (Grade 1-3),Which of the following shows the fraction one seventh? Select the correct answer.,,7/7,,7/1,,1/7,,0/7,,1/7,1,Easy,0
1318.0,Math,Beginner (Grade 1-3),Which of the following shows the fraction one eigth? Select the correct answer.,,1/5,,1/8,,1/6,,4/9,,1/8,1,Easy,0
1319.0,Math,Beginner (Grade 1-3),Select the correct word form of the fraction. One-seventh,,1/7,,1/2,,1/5,,1/3,,1/7,1,Easy,0
1320.0,Math,Beginner (Grade 1-3),Select the correct word form of the fraction. One-ninth,,1/3,,1/7,,1/9,,1/2,,1/9,1,Easy,0
1322.0,Math,Beginner (Grade 1-3),Choose the correct relation symbol. 1/15 _____ 1/8,,<=,,=,,>,,<,,<,1,Easy,0
1323.0,Math,Beginner (Grade 1-3),Fill in the blank with correct statement. Select the correct answer. One twelfth is ________ 1/12.,,Greater than,,None of the choices,,Equal to,,Lesser than,,Equal to,1,Easy,0
1324.0,Math,Beginner (Grade 1-3),Choose the correct fraction. 1/23 > _____,,1/32,,1/10,,1/15,,1/20,,1/32,1,Easy,0
1325.0,Math,Beginner (Grade 1-3),Choose the correct fraction. 1/4 < _____,,1/10,,1/2,,1/8,,1/5,,1/2,1,Easy,0
1326.0,Math,Beginner (Grade 1-3),Which of the following fractions are arranged from least to greatest?,,"1/5, 1/16, 1/20",,"1/20, 1/16, 1/5",,"1/16, 1/5, 1/20",,"1/5, 1/20, 1/16",,"1/20, 1/16, 1/5",1,Easy,0
1327.0,Math,Beginner (Grade 1-3),Which of the following fractions are arranged in decreasing order? Select the correct answer.,,"1/2, 1/4, 1/8, 1/16",,"1/8, 1/2, 1/4, 1/16",,"1/16, 1/8, 1/4, 1/2",,"1/4, 1/2, 1/8, 1/16",,"1/2, 1/4, 1/8, 1/16",1,Easy,0
1328.0,Math,Beginner (Grade 1-3),"Choose the appropriate fraction to the empty box to arrange the fractions in increasing order. 1/19, 1/15, 1/11, ___, 1/5",,1/4,,1/7,,1/12,,1/16,,1/7,1,Easy,0
1329.0,Math,Beginner (Grade 1-3),"Choose the appropriate fraction to the empty box to arrange the fractions in increasing order. 1/24, 1/17, 1/6, ___",,1/15,,1/10,,1/7,,1/3,,1/3,1,Easy,0
1330.0,Math,Beginner (Grade 1-3),"Choose the appropriate fraction to the empty box to arrange the fractions in decreasing order. ___, 1/14, 1/21, 1/35",,1/20,,1/15,,1/7,,1/10,,1/7,1,Easy,0
8432.0,Science,Intermediate (Grade 4-6),,images/quizzes/SciQ06012E_03.png,wedge,,inclined plane,,lever,,pulley,,lever,0,Average,1
1333.0,Math,Beginner (Grade 1-3),Which of the following fraction is written as three-ninths? Select the correct answer.,,3/9,,3/8,,3/10,,9/3,,3/9,1,Easy,0
1334.0,Math,Beginner (Grade 1-3),Which of the following fraction is written as 5/6?,,four-sixths,,six-fifths,,three-sixth,,five-sixths,,five-sixths,1,Easy,0
1336.0,Math,Beginner (Grade 1-3),Choose the set with similar fractions.,,"3/8, 3/6",,"3/10, 6/10",,"6/10, 6/8",,"1/3, 10/3",,"3/10, 6/10",1,Easy,0
1337.0,Math,Beginner (Grade 1-3),Choose the set with similar fractions.,,"4/7, 2/6",,"1/3, 1/2",,"2/6, 3/7",,"3/7, 4/7",,"3/7, 4/7",1,Easy,0
8437.0,Science,Intermediate (Grade 4-6),,images/quizzes/SciQ06012F_03.png,cut objects in two,,rotate levers,,hold objects in place,,move objects,,move objects,0,Average,1
1338.0,Math,Beginner (Grade 1-3),Which of the following shows similar fractions?,,"3/12, 2/12, 6/12",,"12/3, 12/2, 12/6",,"12/3, 12/5, 12/7",,"12/3, 12/13, 12/12",,"3/12, 2/12, 6/12",1,Easy,0
1340.0,Math,Beginner (Grade 1-3),Which of the following are not similar fractions?,,"1/2, 3/4, 5/6",,"1/10, 2/10, 3/10",,"9/7, 11/7, 1/7",,"3/77, 8/77, 21/77",,"1/2, 3/4, 5/6",1,Easy,0
1342.0,Math,Beginner (Grade 1-3),"Which of the following shows three-twelfths, two-twelfths and six-twelfths?",,"12/3, 12/2, 12/6",,"3/12, 2/12, 6/12",,"3/12, 6/12, 2/12",,"12/6, 12/3, 12/2",,"3/12, 2/12, 6/12",1,Easy,0
1344.0,Math,Beginner (Grade 1-3),Write 4/11 in words. Select the correct answer.,,fourteen-elevenths,,eleven-fourteenths,,forty-elevenths,,four-elevenths,,four-elevenths,1,Easy,0
1345.0,Math,Beginner (Grade 1-3),Choose the set with similar fractions.,,"5/9, 8/9, 1/9",,"9/2, 5/9, 1/9",,"8/9, 9/2, 1/9",,None of the choices,,"5/9, 8/9, 1/9",1,Easy,0
1347.0,Math,Beginner (Grade 1-3),Choose the correct symbol. 4/15 _____ 11/15,,<,,>=,,>,,=,,<,1,Easy,0
1348.0,Math,Beginner (Grade 1-3),Fill in the blank with correct statement. Select the correct answer. Nine tenths is _____________ 9/10.,,Lesser than,,Greater than,,Equal to,,None of the choices,,Equal to,1,Easy,0
1349.0,Math,Beginner (Grade 1-3),Choose the correct fraction. 5/6 > _____,,9/6,,2/6,,8/6,,7/6,,2/6,1,Easy,0
1350.0,Math,Beginner (Grade 1-3),Choose the correct fraction. _____ > 3/5,,2/5,,4/5,,1/5,,6/5,,6/5,1,Easy,0
1351.0,Math,Beginner (Grade 1-3),Which of the following similar fractions are arranged from least to greatest?,,"7/16, 9/16, 11/16",,"3/16, 9/16, 8/16",,"3/16, 2/16, 1/16",,"5/16, 4/16, 6/16",,"7/16, 9/16, 11/16",1,Easy,0
8448.0,Science,Intermediate (Grade 4-6),,images/quizzes/SciQ06014A_04.png,"1: happens when two plates slide horizontally past each other, 2: displacement of land along the fault, 3: formation of hills and mountains",,"1: displacement of land along the fault, 2: happens when two plates slide horizontally past each other, 3: formation of hills and mountains",,"1: happens when two plates slide horizontally past each other, 2: formation of hills and mountains, 3: displacement of land along the fault",,,,"1: happens when two plates slide horizontally past each other, 2: formation of hills and mountains, 3: displacement of land along the fault",0,Average,1
1352.0,Math,Beginner (Grade 1-3),"Choose the appropriate fraction to the empty box to arrange similar fractions in increasing order. 2/17, ___, 11/17, 15/17",,16/17,,4/17,,5/17,,1/17,,4/17,1,Easy,0
1353.0,Math,Beginner (Grade 1-3),"Choose the appropriate fraction to the empty box to arrange similar fractions in decreasing order. 9/14, 7/14, 4/14, ___",,1/14,,10/14,,5/14,,5/14,,1/14,1,Easy,0
